time,consumption_fish,consumption_per_cap,cps_landings_ca,cps_landings_coastwide,cps_landings_or,cps_landings_wa,cps_revenue_ca,cps_revenue_coastwide,cps_revenue_or,cps_revenue_wa,crab_landings_ca,crab_landings_coastwide,crab_landings_or,crab_landings_wa,crab_revenue_ca,crab_revenue_coastwide,crab_revenue_or,crab_revenue_wa,fertilizer_applications,finfish_production,groundfish_landings_ca,groundfish_landings_coastwide,groundfish_landings_or,groundfish_landings_wa,groundfish_revenue_ca,groundfish_revenue_coastwide,groundfish_revenue_or,groundfish_revenue_wa,habitat_modification,hms_landings_ca,hms_landings_coastwide,hms_landings_or,hms_landings_wa,hms_revenue_ca,hms_revenue_coastwide,hms_revenue_or,hms_revenue_wa,oil_gas_production,other_species_landings_ca,other_species_landings_coastwide,other_species_landings_or,other_species_landings_wa,other_species_revenue_ca,other_species_revenue_coastwide,other_species_revenue_or,other_species_revenue_wa,pacific_hake_landings_ca,pacific_hake_landings_coastwide,pacific_hake_landings_or,pacific_hake_landings_wa,pacific_hake_revenue_ca,pacific_hake_revenue_coastwide,pacific_hake_revenue_or,pacific_hake_revenue_wa,recreational_landings_ca,recreational_landings_coastwide,recreational_landings_or,recreational_landings_wa,salmon_com_landings_ca,salmon_com_landings_coastwide,salmon_com_landings_or,salmon_com_landings_wa,salmon_rec_landings_ca,salmon_rec_landings_coastwide,salmon_rec_landings_or,salmon_rec_landings_wa,salmon_revenue_ca,salmon_revenue_coastwide,salmon_revenue_or,salmon_revenue_wa,shellfish_production,shipping_distance_traveled,shrimp_landings_ca,shrimp_landings_coastwide,shrimp_landings_or,shrimp_landings_wa,shrimp_revenue_ca,shrimp_revenue_coastwide,shrimp_revenue_or,shrimp_revenue_wa,squid_landings_ca,squid_landings_coastwide,squid_landings_or,squid_revenue_ca,squid_revenue_coastwide,squid_revenue_or,total_fisheries_landings_ca,total_fisheries_landings_coastwide,total_fisheries_landings_or,total_fisheries_landings_wa,total_fisheries_revenue_ca,total_fisheries_revenue_coastwide,total_fisheries_revenue_or,total_fisheries_revenue_wa
2000-01-01T00:00:00Z,7.8622165,27.85055,92.16015,107.287384,9.8737135,5.2535214,19.123877,22.034075,1.7109337,1.1992642,4.4801836,22.363031,7.1469216,10.735926,29.31748,152.69554,48.648746,74.72931,0.61528766,6.0492606,11.625255,39.124866,17.936243,9.563368,29.94017,82.57989,36.42146,16.218256,299.728,3.7038996,10.938438,3.9739008,3.2606382,14.19059,34.765766,11.451449,9.123726,0.9507757,8.921064,11.209385,0.9542668,1.3340539,38.070316,44.972057,2.4480917,4.45365,4.986116,206.76886,112.38842,89.39432,1.1523421,32.17736,15.650479,15.374539,NaN,NaN,NaN,NaN,2.7291052,10.116729,1.4283065,5.959317,186.0,322.0,59.0,77.0,16.057276,37.26104,6.157209,15.046557,8.260049,31.402384,2.6250985,16.757711,11.621369,2.5112443,11.233959,33.268124,16.531857,5.5023074,118.803474,118.80914,0.005671719,41.421654,41.42174,8.93E-5,250.03687,545.43427,165.40813,129.98924,200.51323,506.79126,139.13022,167.14781
2001-01-01T00:00:00Z,8.221815,28.848452,84.51943,109.988846,13.375852,12.093568,17.894732,22.4193,2.3076484,2.2169197,3.173126,13.757027,3.3905458,7.1933546,21.130411,93.08562,23.20423,48.750973,0.6938754,7.5720124,9.68136,32.046555,13.972011,8.393182,23.902252,66.90367,28.440842,14.560577,297.72,4.472874,12.718915,4.1001825,4.1458583,12.844472,35.700035,11.199264,11.656301,0.68709373,7.805675,10.276627,1.1217954,1.3491565,31.422422,38.41874,2.62824,4.368078,2.3061697,173.94589,127.89842,43.741302,0.25264618,18.930056,13.791102,4.886308,NaN,NaN,NaN,NaN,1.2608513,17.219591,2.3950555,13.5636835,100.0,413.0,122.0,191.0,7.050685,30.832785,8.613399,15.168702,8.648659,26.661882,2.543568,19.05703,12.990026,3.5234354,8.761178,26.30502,12.097002,5.4468393,86.383255,86.385124,0.00186744,24.989113,24.989498,3.83789E-4,202.14835,477.73135,179.30276,96.28025,148.25436,387.0088,102.42149,136.33293
2002-01-01T00:00:00Z,8.633859,29.937073,70.76864,110.50674,22.866022,16.872078,13.633394,21.16666,3.8382173,3.6950476,2.232175,17.077219,5.979231,8.865813,13.64715,100.176056,34.38226,52.14665,1.4379501,5.9352574,9.491828,31.674606,9.699529,12.48325,23.009895,55.983547,19.931728,13.041923,245.31044,3.5123577,10.834289,1.9802475,5.341683,10.003942,25.061195,4.314903,10.742352,0.5437567,8.455207,10.836751,1.0691665,1.3123775,30.512041,36.802216,2.253508,4.036667,2.7732973,130.45891,94.134766,33.55085,0.38778576,18.626152,13.427039,4.8113265,NaN,NaN,NaN,NaN,2.635107,20.743223,2.7811089,15.327007,183.0,399.0,84.0,132.0,11.338574,38.568474,10.098983,17.130919,8.963496,27.015814,2.6626632,26.703115,18.93381,5.1066422,8.592191,32.641293,17.531754,6.5173473,72.87683,72.87884,0.002006693,26.585295,26.58615,8.55048E-4,175.41022,434.36862,157.55772,101.40068,137.71295,387.4853,106.135345,143.637
2003-01-01T00:00:00Z,9.002085,30.934975,42.46778,80.7939,25.64073,12.685389,7.4793406,14.277497,3.9234672,2.8746898,7.0216703,28.025448,7.8401375,13.16364,34.94356,138.92474,36.678802,67.302376,1.2998954,10.307242,8.885465,29.63149,11.788701,8.957325,21.019596,60.93244,24.366484,15.546359,226.10175,2.6963346,17.636063,4.1593423,10.780386,8.943808,39.911854,8.764581,22.203466,0.20891607,6.9474936,9.346207,0.85130537,1.5474074,26.189453,32.46082,1.912063,4.3593016,1.7410744,141.94408,99.34051,40.8625,0.24147344,19.609222,13.736986,5.630764,NaN,NaN,NaN,NaN,3.426635,20.94935,3.057193,14.465522,95.0,423.0,154.0,173.0,17.72939,45.14062,12.59045,14.82078,9.57374,26.876503,1.5879554,14.992463,9.359589,4.044919,4.9889474,17.810127,7.552135,5.2690444,45.060493,45.0727,0.012207078,36.0313,36.038548,0.007247182,119.83712,390.78275,162.14796,108.797676,157.57072,432.76245,109.68997,165.50175
2004-01-01T00:00:00Z,9.238439,31.433926,57.694237,103.65834,36.458538,9.505569,9.206709,17.841368,6.422714,2.2119448,10.455038,32.85771,10.782408,11.620266,52.53391,169.30551,54.68799,62.08362,1.8189435,6.64254,7.5399656,27.270693,11.730768,7.9999595,18.276922,55.152878,22.342344,14.533608,158.96112,2.0710754,15.182203,4.879423,8.231705,6.5334353,41.08246,12.73938,21.809645,0.03889774,7.344975,10.383587,1.0293134,2.0092986,26.44617,33.75686,1.9785569,5.3321304,4.7422023,217.23984,124.44125,88.05637,0.88845235,28.195219,17.976894,9.329872,NaN,NaN,NaN,NaN,3.291514,20.42341,2.6956904,14.436206,223.0,489.0,128.0,138.0,25.165339,68.14094,18.09973,24.875874,10.589501,27.571693,1.5979836,10.171977,5.5743437,2.9996495,5.256506,17.12498,6.84997,5.0185056,41.025623,41.04535,0.019726733,28.13491,28.142628,0.007716007,135.76424,480.90408,197.71732,147.42253,172.44366,489.54605,141.38007,175.7223
2005-01-01T00:00:00Z,9.305806,31.343206,49.63753,102.496086,45.577805,7.2807546,6.6596866,16.184338,7.972984,1.5516676,11.947007,41.720634,15.2960205,14.47761,55.0632,191.43623,66.96361,69.409424,1.3962495,6.110394,7.3004575,27.948616,12.520896,8.127263,18.159641,58.356136,24.614767,15.58173,170.84024,1.5465325,10.04144,3.6705995,4.8243084,4.7567463,31.082489,11.926881,14.398863,-0.021030072,6.7743654,9.956588,1.677184,1.5050381,23.930613,32.374554,2.3799667,6.0639734,3.875809,260.12042,158.22841,98.0162,0.5820641,39.489895,23.695778,15.212053,6.023372,7.079835,0.56740767,0.489109,2.2584324,13.184075,2.137435,8.788209,144.0,274.0,42.0,88.0,17.376001,51.327995,14.117983,19.834011,11.811217,27.693674,1.3366524,11.85736,7.1880054,3.332702,5.898958,21.248266,9.474615,5.8746924,55.739456,55.753937,0.01448139,42.564972,42.572025,0.007053755,145.08282,541.5163,246.9431,149.49036,174.99821,517.85223,161.31662,181.53741
2006-01-01T00:00:00Z,9.50549,31.706081,69.65935,111.67782,36.91872,5.09975,12.218097,17.968395,4.9193983,0.83090085,11.3335905,35.16154,12.537567,11.290384,53.639782,166.38533,56.37697,56.368584,1.6500777,5.810878,6.6574225,24.861298,12.598153,5.6057224,18.2742,58.49584,25.92567,14.295968,181.0228,0.9274055,13.4987955,3.8656123,8.705777,4.6702533,34.88435,10.471154,19.74294,-0.22852455,6.5876966,8.657131,0.90678024,1.1626542,24.468964,32.029964,2.1345465,5.426455,5.42949,266.95288,163.31642,98.206985,0.8217656,44.566967,27.446947,16.298252,5.035752,6.1599326,0.54923487,0.57499284,0.53905785,14.126116,0.82403123,12.763027,98.0,172.0,27.0,47.0,6.846949,45.864853,6.434922,32.58298,11.749845,29.279282,0.5452471,9.251531,5.5496426,3.1566405,5.48977,16.183918,6.0079293,4.6862197,49.158306,49.18548,0.027171997,35.05731,35.07765,0.020340955,154.89069,541.21936,237.16884,149.15985,161.4941,480.68527,139.93692,179.25426
2007-01-01T00:00:00Z,9.301274,30.798897,97.843895,146.6982,43.42265,5.43165,13.443954,20.438328,5.8725443,1.1218281,6.742013,22.978506,6.9176693,9.318824,41.24346,144.92421,42.4001,61.280643,1.3727181,7.116636,7.581279,26.725,14.164276,4.9794464,19.93185,57.439022,26.117447,11.389725,194.64508,1.7908514,12.519478,4.7487664,5.97986,6.891666,32.285564,12.067252,13.326645,-0.3084713,7.2834578,9.46408,0.97191495,1.2087069,23.106035,30.75669,2.4085286,5.2421246,2.9679532,217.68042,116.08695,98.62551,0.49241954,43.795063,23.240404,20.062237,4.567024,6.0572968,0.93410784,0.5562223,0.7926659,11.489019,0.6252524,10.071101,48.0,209.0,68.0,93.0,9.997043,44.006657,5.9226184,28.086994,11.509354,28.101246,0.91586196,12.101362,9.145594,2.0399063,5.2076864,22.172411,12.092089,4.872635,49.475784,49.47642,6.36844E-4,37.08176,37.082134,3.76169E-4,178.54811,516.4602,197.10168,140.81038,157.39717,467.4202,130.30962,179.71341
2008-01-01T00:00:00Z,8.729113,28.667015,77.47071,110.46956,25.464804,7.534048,13.610157,22.63158,7.011803,2.009621,4.409297,20.090912,5.613984,10.067632,30.339119,137.16614,36.059204,70.76782,1.2325065,7.6990604,8.272853,31.166996,17.470871,5.4232736,22.023016,66.8713,32.92225,11.926036,223.82,0.8525463,11.61032,4.032287,6.7254863,3.8257775,37.97211,13.0945015,21.051832,-0.3132818,7.2484493,11.062407,1.6244382,2.1895185,27.69177,36.65593,3.1185644,5.845597,5.360272,248.50108,112.85165,130.28915,1.4627947,76.73247,35.860004,39.40967,4.0835013,5.127937,0.5939178,0.45054296,6.16886E-4,9.003268,0.8483532,8.154298,0.0,47.0,14.0,34.0,0.0,33.726963,5.0924425,28.634521,11.649361,26.466824,1.3692099,16.318401,11.590722,3.3584688,6.9531794,30.704557,17.177946,6.5734324,38.10032,38.100323,4.54E-6,32.334087,32.334087,1.83E-7,145.96606,503.30103,180.17342,177.16154,138.24156,512.49585,150.49887,223.75543
2009-01-01T00:00:00Z,8.575209,27.895908,48.114193,83.15287,23.786085,11.25259,11.196222,20.10931,6.484498,2.4285898,3.4253793,17.368805,5.9691153,7.97431,20.166325,103.16676,32.005726,50.994713,0.12078044,7.923261,8.550544,33.481007,18.78217,6.1482916,24.105362,72.905464,34.33477,14.465334,259.2026,1.3481165,13.272397,4.599086,7.3251944,4.363197,36.916203,12.527921,20.025084,-0.563229,7.909056,10.346325,0.97404146,1.463227,27.80006,34.522655,2.0609734,4.6616206,1.825758,121.57153,51.82954,67.91624,0.24575981,19.864542,8.80367,10.815111,4.2486725,5.5848556,0.7993042,0.53695816,6.09329E-4,15.797954,1.0490253,14.74832,1.0,243.0,91.0,151.0,1.64086E-4,31.818312,4.332571,27.485577,11.20382,22.355791,1.6356335,15.249965,10.078568,3.5357633,6.7336226,20.333279,8.544909,5.054746,93.10599,93.10616,1.77355E-4,69.48683,69.48683,0.0,168.90723,410.77988,117.99305,123.87959,164.09813,453.80682,109.421555,180.28712
2010-01-01T00:00:00Z,8.945912,28.848452,37.08029,71.14253,21.19577,12.866473,6.2584343,16.165825,6.2948794,3.6125104,8.421339,29.887527,10.553067,10.91312,42.945225,167.83684,53.488388,71.40323,0.7210453,8.407519,7.7615247,30.09016,16.874104,5.4545336,23.989826,68.714806,30.55468,14.170297,207.77023,1.0902761,11.925289,4.8552,5.9798126,4.612915,36.756336,14.791742,17.35168,-0.604011,6.9924526,9.849216,1.281814,1.57495,30.314465,38.92176,2.4679205,6.139377,7.6359925,171.05017,82.45843,80.95574,1.6918553,35.21152,18.635515,14.88415,3.6759436,5.084461,0.7977597,0.61083364,0.11841645,14.839909,1.2592565,13.462236,15.0,111.0,23.0,73.0,1.4460979,60.830032,9.164136,50.2198,11.473495,22.434856,2.0532463,21.002453,14.340627,4.6085806,5.885903,26.046638,13.4682,6.692535,130.84468,130.85225,0.007576807,84.71667,84.71667,0.0,205.12236,498.0582,153.7609,139.17496,201.86139,584.7683,149.16336,233.74358
2011-01-01T00:00:00Z,9.580959,30.708178,33.425545,52.933334,11.080226,8.427563,7.6760216,14.222566,3.7501216,2.7964227,13.151441,36.35685,9.674799,13.53061,68.74295,227.73239,57.456196,101.53324,0.8113788,7.4672847,7.366884,26.641563,13.61729,5.65739,28.86415,80.7568,33.313427,18.579224,121.982605,1.3596172,11.767635,4.393282,6.0147357,6.4840117,54.535557,21.983286,26.068258,-0.8153549,7.209751,10.454176,1.4838951,1.76053,34.999786,48.011074,3.5859473,9.42534,0.004943658,231.26198,123.27757,107.979454,2.74168E-4,66.46474,36.673515,29.790945,3.8606548,5.092545,0.65089226,0.58107334,0.51657206,19.36108,1.108179,17.73633,50.0,143.0,24.0,69.0,5.96822,63.726048,7.8919287,49.8659,11.5652895,23.459753,3.7300372,30.308132,21.95036,4.6277356,10.002117,47.53549,29.16897,8.364402,121.51279,121.51281,2.45E-5,77.92064,77.92064,1.41E-6,191.54189,548.3789,187.34998,169.48705,240.65817,749.9219,194.01657,315.24713
2012-01-01T00:00:00Z,9.423486,29.982431,30.761684,112.311226,44.560936,36.98861,6.869592,26.868551,10.421284,9.577675,15.268963,29.940237,6.52123,8.150044,111.62878,229.97191,48.317493,70.025635,0.15581024,8.695631,6.431373,24.96568,13.079811,5.4544964,20.50884,61.114975,27.12759,13.478545,117.445274,0.89890426,14.189544,4.5121403,8.7785,3.824277,53.483788,17.263048,32.39646,-1.1052138,7.5476356,11.143527,1.2780709,2.317821,33.966457,48.6262,2.9780383,11.681707,0.079377435,160.14299,111.06656,48.99705,0.028314974,55.352196,37.22078,18.103102,4.7863264,6.6156597,0.9653143,0.8640478,1.3117596,11.371147,0.88606226,9.173326,124.0,224.0,35.0,65.0,14.667313,55.268604,7.9099226,32.69137,11.607409,22.316952,3.2701342,30.139776,22.31214,4.5575023,9.525943,45.756554,28.27976,7.950851,97.71632,97.71636,5.03E-5,72.73464,72.73464,0.0,166.67963,499.8923,205.29213,127.920555,273.75418,711.2088,179.71385,257.74075
2013-01-01T00:00:00Z,9.529504,30.11851,24.198038,82.20391,26.953205,31.052666,6.090018,21.74529,7.1646886,8.490584,12.025737,32.094135,8.276685,11.791715,81.51848,226.55621,54.88407,90.15366,NaN,6.8336368,6.701876,25.222742,14.309374,4.2114916,19.757784,54.073414,25.007467,9.308162,133.63023,0.6113654,13.09886,4.63215,7.855345,2.8336923,47.931835,18.022703,27.07544,-1.0323042,8.136132,12.135735,2.004213,1.9953893,34.55974,47.73445,4.2892504,8.885461,0.003771167,233.58046,190.84816,42.72854,1.79688E-4,72.6782,59.25247,13.425554,4.7996087,6.5413294,0.8219774,0.91980803,1.9748659,26.138744,1.60452,22.559359,116.0,236.0,45.0,75.0,25.710108,87.11677,13.921187,47.485474,11.671935,22.148846,4.3220925,32.43886,21.632498,6.484273,10.525644,47.599327,27.368176,9.705504,104.411606,104.41167,6.17E-5,82.59559,82.59559,0.0,166.03864,569.5555,271.2293,132.28754,263.59125,746.77356,210.26495,272.91736
2014-01-01T00:00:00Z,9.54694,29.937073,27.49925,46.275444,9.876858,8.899336,6.623558,15.21184,4.40358,4.184701,9.0638895,24.274187,6.54754,8.662758,71.0038,210.10005,55.375355,83.7209,NaN,9.2442875,6.927777,23.25325,13.057155,3.268318,22.368856,56.960854,24.05279,10.539205,108.94435,2.1861334,14.3708935,3.9794378,8.205321,5.83529,41.347214,12.156595,23.355328,-1.0047739,7.7380276,10.680044,1.4867301,1.4552866,38.299873,49.53958,3.3154926,7.9242125,7.37684,264.13818,225.60675,31.154583,2.0793917,70.70356,60.243294,8.380873,5.500244,7.65031,0.9966823,1.1535164,1.1706024,17.007732,2.922447,12.914683,75.0,356.0,118.0,163.0,13.385932,78.78629,22.184443,43.21592,11.444782,22.381767,4.500171,42.382652,23.617134,14.265347,12.963706,67.34556,32.6498,21.732054,104.09228,104.09275,4.70829E-4,80.40035,80.4008,4.50839E-4,174.07414,555.1604,288.26373,92.82254,252.96075,727.9395,214.74638,260.23242
2015-01-01T00:00:00Z,9.709253,30.209227,26.137749,29.628448,2.7833173,0.7073818,4.3466763,5.805178,0.9973655,0.46113643,8.633678,20.429329,3.7517695,8.0438795,70.36589,194.00444,37.40026,86.23829,NaN,10.431387,6.6111345,25.697783,15.1052265,3.981421,22.140427,64.8419,31.708424,10.993055,97.35288,1.1320504,12.376141,3.4432046,7.800885,2.83952,35.05133,10.178326,22.033484,-1.6240925,5.8517003,9.220378,1.690508,1.6781697,33.292484,46.62513,3.4472287,9.885419,0.13620523,154.15912,127.39936,26.62355,0.026091803,27.82251,22.989412,4.8070045,6.593854,8.823516,1.0470124,1.1826823,0.6170843,12.004721,1.4383694,9.949267,38.0,189.0,38.0,114.0,8.964183,53.321507,13.1043825,31.25294,11.812031,21.959354,4.320728,47.739513,24.300827,19.117958,15.535087,96.72549,44.853115,36.337288,36.80619,36.80619,0.0,26.991486,26.991486,0.0,94.94966,357.9592,181.24103,81.76851,184.50212,602.1406,165.28351,252.35497
2016-01-01T00:00:00Z,9.7519865,30.163868,11.369577,17.732964,5.691394,0.6719933,2.205303,3.8325078,1.2596855,0.36751947,6.211875,22.857409,6.4616747,10.183859,45.50824,202.18753,55.885628,100.79366,NaN,8.01694,5.8474364,26.337343,16.62815,3.861755,20.492298,66.960335,34.861897,11.606137,92.65046,1.2335706,11.556623,3.2925344,7.0305185,4.412702,44.892803,13.61436,26.86574,-2.1135058,4.571046,7.6854005,1.5173084,1.597046,30.112146,42.80276,3.1388652,9.551752,0.05775534,262.3267,192.62572,69.64323,0.010949333,51.00622,40.517204,10.478069,4.0970063,6.0221252,0.9173176,1.007841,0.3214557,8.770677,0.84666866,7.6025524,38.0,84.0,13.0,33.0,5.6848583,44.70996,9.053301,29.9718,11.914616,21.879467,2.1866505,25.091465,16.141394,6.7634215,11.828029,52.581047,27.48861,13.26441,37.09157,38.35179,1.2602166,42.599037,43.841286,1.2422487,72.43044,429.41623,245.73767,111.24813,162.85358,619.4114,188.05083,268.50696
2017-01-01T00:00:00Z,10.0964985,30.980333,9.179026,10.709334,1.0911413,0.439167,2.2265868,2.5279503,0.041655023,0.25970846,10.897726,32.996174,9.2836485,12.814797,79.217636,252.28185,67.02535,106.03886,NaN,6.7170115,7.9359164,35.858185,22.804476,5.117791,24.78703,75.97221,37.927402,13.257783,87.64926,2.685062,10.006429,2.1575515,5.163815,5.591478,41.815132,11.477905,24.74575,-2.164812,3.9890068,7.161129,1.4715756,1.7005466,29.2,42.292427,3.515805,9.576624,0.004993644,354.23126,241.95013,112.276115,5.03111E-4,64.203674,46.589634,17.613535,4.683411,6.2215023,0.8354518,0.7026506,0.25958434,10.356214,0.54969406,9.546935,63.0,145.0,26.0,56.0,5.09717,45.46958,5.9024625,34.46995,10.873019,22.61272,2.3638601,16.249743,10.481462,3.4044204,10.404183,31.66678,13.660715,7.601881,62.411724,62.41176,3.63E-5,72.98384,72.98384,0.0,103.59878,548.4804,290.9624,153.9192,229.5135,695.57367,186.8704,279.1898
2018-01-01T00:00:00Z,10.024164,30.61746,21.604836,22.491945,0.4002557,0.48685458,3.9403956,4.213491,0.007071201,0.266024,10.050433,31.059582,10.495432,10.513716,75.69407,252.61617,77.558685,99.36341,NaN,NaN,6.369132,37.936947,24.368977,7.198837,18.741179,62.111626,32.916668,10.453781,76.41609,2.997056,9.788884,2.6403596,4.1514683,5.05502,30.428984,10.113391,15.260573,-2.3306737,3.6816375,6.7182407,1.3774297,1.6591736,28.825535,40.968334,3.5282395,8.614559,2.5345337,318.30707,202.74881,113.023735,0.48615178,56.096615,39.47785,16.132612,4.223872,5.7334175,0.82595795,0.6835982,0.48390883,9.116909,0.4526994,8.180301,87.0,163.0,31.0,45.0,7.995426,48.13255,5.9610248,34.176098,NaN,22.964277,3.2125657,23.725748,16.288473,4.2247086,12.915031,51.240955,28.121584,10.20434,33.17818,36.374348,3.1961656,37.2257,40.424435,3.1987348,87.26568,503.55133,263.18237,153.10327,190.87851,650.6496,201.88347,257.88757
2019-01-01T00:00:00Z,NaN,NaN,15.813196,17.717768,1.5055883,0.3989836,2.722816,2.9997582,0.047087003,0.22985542,6.6489887,25.352505,8.487836,10.215679,51.247704,211.55904,68.59635,91.71498,NaN,NaN,6.1110883,36.473354,22.985502,7.376763,17.660656,55.23723,28.85917,8.7174015,66.89688,1.3357736,8.353182,2.9886286,4.02878,4.444055,30.58415,11.122562,15.017532,NaN,2.921676,6.205602,1.4836069,1.8003196,24.520582,37.38191,3.68153,9.179798,0.026563726,317.0062,198.9301,118.04954,0.005854139,66.22568,43.580166,22.639662,4.3891716,6.9023776,1.2558807,1.2573867,1.3535949,5.3795266,0.45952448,3.5664074,89.0,236.0,73.0,74.0,17.021715,35.9789,4.2830377,14.674147,NaN,NaN,1.9494472,18.818829,12.194981,4.6744013,9.909037,42.01316,20.521952,11.5821705,12.350337,14.730887,2.3805506,13.822222,16.779797,2.957574,51.75612,456.3046,250.45769,154.09079,141.35948,546.5579,184.57875,220.6197
2020-01-01T00:00:00Z,NaN,NaN,9.268106,10.178402,0.62790537,0.28238937,1.4924828,1.6556244,0.008690012,0.1544515,6.9065986,23.190948,9.095038,7.1893106,49.64901,183.0119,72.91091,60.45198,NaN,NaN,5.922216,29.031828,18.863808,4.245805,13.450953,34.74943,18.455856,2.8426232,NaN,2.382384,8.84313,2.0082917,4.4524546,6.0646944,27.644466,7.0303173,14.549455,NaN,2.6185975,5.138479,1.4256438,1.0942378,25.656313,32.171738,3.2675416,3.2478848,5.084313,287.77167,222.543,60.144344,0.65189964,40.911964,33.21786,7.042201,NaN,NaN,0.69325095,NaN,1.0015707,3.1722105,0.705069,1.4655708,NaN,NaN,NaN,NaN,13.889847,24.26892,5.0866795,5.292395,NaN,NaN,1.0554047,27.271152,19.58435,6.6313972,7.7985363,39.38418,22.78244,8.803201,20.44386,25.114628,4.670769,26.106606,32.106438,5.999833,56.903576,420.48102,276.82135,86.75611,144.76035,431.23926,169.77666,116.70225
